시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,사용여부,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
1147000517,2022,1147063000,1,목동삼성(아)제2경로당,서울특별시 양천구 신정동 신목로 5  경로당 (신정동),1278-1 목동삼성아파트 목동삼성(아)제2경로당,151,47,2,2,N,N,N,Y,20220520,20220930,126.877192,37.519975,189143.504,546728.2059
1135000307,2022,1135062100,99,당현천 쉼터2,서울특별시 노원구 동일로214길 32,759-0,100,25,0,0,,,,Y,,,127.065723,37.649663,205799.9578,561117.057
1147000518,2022,1147063000,1,목동현대아파트 경로당,서울특별시 양천구 신정동 목동동로12길 60  경로당 (신정동 목동현대아파트),1279 목동현대아파트 목동현대아파트 경로당,166,35,2,2,N,N,N,Y,20220520,20220930,126.878516,37.524882,189261.278,547272.6919
1147000519,2022,1147063000,1,현대(아)구십 경로당,서울특별시 양천구 신정동 신목로 10  경로당 (신정동 목동현대아파트),1279-1 목동현대아파트 현대(아)구십 경로당,114,53,5,2,N,N,N,Y,20220520,20220930,126.877012,37.521175,189127.801,546861.3673
1147000503,2022,1147061100,1,신안파크아파트경로당,서울특별시 양천구 신월동 지양로15길 20  경로당 (신월동 신안파크아파트),350-2 신안파크아파트 신안파크아파트경로당,61,20,6,2,N,N,N,Y,20220520,20220930,126.829974,37.526723,184970.7027,547483.5914
1147000504,2022,1147060000,1,길훈(아)경로당,서울특별시 양천구 지양로13길 5,934-1,41,27,6,2,N,N,N,Y,20220520,20220930,126.831436,37.522829,185099.1957,547051.2062
1147000521,2022,1147063000,1,명지해드는터(아)경로당,서울특별시 양천구 신정동 신목로 43  경로당 (신정동 명지해드는터),1300 명지해드는터 명지해드는터(아)경로당,50,24,1,1,N,N,N,Y,20220520,20220930,126.873388,37.521916,188807.5571,546944.0451
1147000522,2022,1147063000,1,경남아너스빌(아)경로당,서울특별시 양천구 신정동 목동동로10길 16-6 경로당 (신정동 경남아너스빌),1307 경남아너스빌 신정경남아너스빌(아)경로당,50,25,2,2,N,N,N,Y,20220520,20220930,126.872003,37.52032,188684.8561,546767.097
1147000523,2022,1147063000,1,신정롯데캐슬(아)경로당,서울특별시 양천구 신정동 신목로12길 22  경로당 (신정동 롯데캐슬),1309 롯데캐슬 신정롯데캐슬(아)경로당,34,25,2,2,N,N,N,Y,20220520,20220930,126.875299,37.522719,188976.554,547032.998
11710111,2022,1171061000,5,삼전동 주민센터,서울특별시 송파구 삼전동 백제고분로 236 (삼전동),62,1099,20,1,2,N,N,N,Y,20220520,20220930,127.092421,37.502701,208172.0303,544807.9164
11590026,2022,1159053000,1,대림아파트경로당,서울특별시 동작구 상도로60길 20,411-3,68,17,2,1,N,N,N,Y,20220520,20220930,126.954053,37.493268,195936.7513,543757.9995
11590027,2022,1159053000,1,상도현대아파트경로당,서울특별시 동작구 사당로2길 2-32,412-0,69,17,2,1,N,N,N,Y,20220520,20220930,126.959381,37.494045,196407.997,543844.0086
11590028,2022,1159053000,1,래미안상도2차아파트경로당,서울특별시 동작구 상도로55길 47 (상도동 래미안상도2차아파트),421,85,21,2,2,N,N,N,Y,20220520,20220930,126.958721,37.497928,196349.7498,544275.0075
11590029,2022,1159053000,1,삼호아파트경로당,서울특별시 동작구 상도로 407 (상도동 상도동 삼호아파트),408,99,25,3,2,N,N,N,Y,20220520,20220930,126.957282,37.493416,196222.3101,543774.2023
11590003,2022,1159051000,1,대한경로당,서울특별시 동작구 노량진로14길 44 (노량진동),84-33,68,50,6,6,N,N,N,Y,20220520,20220930,126.942666,37.511709,194930.9983,545805.2539
11590004,2022,1159051000,1,노량진1동경로당,서울특별시 동작구 만양로 77 (노량진동),224-6,249,80,8,4,N,N,N,Y,20220520,20220930,126.944615,37.51039,195103.2529,545658.7585
1156000203,2022,1156055000,99,구민회관 작은도서관,서울특별시 영등포구 국회대로 596 (당산동3가),3-0,128,30,0,1,,,,Y,20220520,20220930,126.899996,37.526039,191160.1458,547398.8469
11590005,2022,1159051000,1,우성아파트 경로당,서울특별시 동작구 만양로8길 50 (노량진동 우성아파트),323,165,60,2,1,N,N,N,Y,20220520,20220930,126.946552,37.510398,195274.501,545659.503
11590006,2022,1159051000,1,신동아리버파크A.경로당,서울특별시 동작구 만양로 19 (노량진동 신동아리버파크임대아파트),325,277,80,4,2,N,N,N,Y,20220520,20220930,126.943593,37.507989,195012.7526,545392.2542
11590007,2022,1159051000,1,신동아아파트 우리경로당,서울특별시 동작구 만양로3길 78,327-0,136,60,5,3,N,N,N,Y,20220520,20220930,126.941627,37.506017,194838.7467,545173.5046
11590008,2022,1159051000,1,삼익아파트 경로당,서울특별시 동작구 만양로 84 (노량진동 삼익주상복합아파트),330,148,60,2,3,N,N,N,Y,20220520,20220930,126.944801,37.510969,195119.7532,545722.9994
11590009,2022,1159051000,1,충신경로당,서울특별시 동작구 노량진로28길 31 (본동),47-25,132,60,2,1,N,N,N,Y,20220520,20220930,126.955877,37.511756,196098.9981,545809.7518
11590010,2022,1159051000,1,유원강변아파트 경로당,서울특별시 동작구 노량진로23가길 16  상가 (본동 유원강변아파트),482 유원강변아파트 상가,61,40,2,1,N,N,N,Y,20220520,20220930,126.95115,37.51483,195681.2713,546151.1776
11590022,2022,1159053000,1,터널경로당,서울특별시 동작구 매봉로 36,535-0,39,31,4,2,N,N,N,Y,20220520,20220930,126.951311,37.506519,195695.0012,545228.7553
11590023,2022,1159053000,1,상도에스에이치빌아파트 경로당,서울특별시 동작구 상도로53길 70,439-0,231,58,9,3,N,N,N,Y,20220520,20220930,126.954468,37.502853,195974.0011,544821.7589
11590024,2022,1159053000,1,청송경로당,서울특별시 동작구 상도로52길 23 (상도동),471-7,193,48,6,5,N,N,N,Y,20220520,20220930,126.951011,37.497211,195668.0001,544195.7567
11590025,2022,1159053000,1,고경경로당,서울특별시 동작구 상도로53가길 16 (상도동),438,206,52,6,2,N,N,N,Y,20220520,20220930,126.953887,37.497436,195922.2537,544220.5005
1165000090,2022,1165053000,1,서초한신플러스타운 경로당,서울특별시 서초구 남부순환로323길 38-16,1454-29,75,15,1,1,N,N,N,Y,20220520,20220930,127.014329,37.482825,201267.2941,542597.9913
1165000101,2022,1165062000,1,대우효령아파트 경로당,서울특별시 서초구 효령로 84,1038-0,60,10,1,1,N,N,N,Y,20220520,20220930,126.994014,37.479705,199470.5332,542251.6111
1165000108,2022,1165058000,1,잠원동아파트 경로당,서울특별시 서초구 신반포로33길 15,157-0,52,10,0,1,N,N,N,Y,20220520,20220930,127.010343,37.508961,200914.5016,545498.7225
1165000106,2022,1165059000,1,서초구립 기녕당 경로당,서울특별시 서초구 방배중앙로 159-6,778-16,110,15,2,2,N,N,N,Y,20220520,20220930,126.98593,37.493331,198755.7787,543764.0486
1165000111,2022,1165065100,1,서초네이처힐5단지아파트 경로당,서울특별시 서초구 태봉로2길 5,730-0,122,20,2,3,N,N,N,Y,20220520,20220930,127.025099,37.462491,202220.5088,540341.4574
1165000112,2022,1165065100,1,서초네이처힐6단지아파트 경로당,서울특별시 서초구 태봉로2길 30,737-0,84,20,3,4,N,N,N,Y,20220520,20220930,127.026327,37.461188,202329.1988,540196.8053
1165000118,2022,1165061000,1,방배래미안 경로당,서울특별시 서초구 방배선행길 2,2626-0,40,5,1,1,N,N,N,Y,20220520,20220930,126.98396,37.472859,198581.125,541491.9564
1165000105,2022,1165066000,1,흐능날 경로당,,1-3026,45,11,2,1,N,N,N,Y,20220520,20220930,127.083864,37.46259,207419.4102,540355.3742
1165000103,2022,1165066000,1,서초포레스타3단지(아)경로당,서울특별시 서초구 헌릉로8길 22,568-0,183,45,1,8,N,N,N,Y,20220520,20220930,127.059229,37.454659,205240.5249,539473.5089
11350177,2022,1135062400,1,경남아너스빌아파트경로당,서울특별시 노원구 중계동 한글비석로 384  4층 (중계동),591 4층,115,27,2,1,N,N,N,Y,20220520,20220930,127.073936,37.662573,206523.6234,562550.4442
11350178,2022,1135062400,1,대호프라자경로당,서울특별시 노원구 중계동 덕릉로86길 70 (중계동 청암3단지아파트),582 청암3단지아파트,76,40,2,1,N,N,N,Y,20220520,20220930,127.079085,37.662708,206977.9069,562565.7652
11590102,2022,1159063000,1,우성2단지아파트경로당,서울특별시 동작구 동작대로29길 91,105-0,140,80,3,1,N,N,N,Y,20220520,20220930,126.977643,37.487439,198022.7501,543110.2559
11590103,2022,1159063000,1,우성3단지아파트경로당,서울특별시 동작구 동작대로29길 115,105-0,100,80,2,1,N,N,N,Y,20220520,20220930,126.975926,37.490054,197870.9989,543400.5017
11590104,2022,1159063000,1,극동아파트경로당,서울특별시 동작구 동작대로29길 119,105-0,100,80,5,2,N,N,N,Y,20220520,20220930,126.975462,37.491558,197829.9987,543567.5031
11590082,2022,1159059000,1,비개경로당,서울특별시 동작구 현충로12길 106-8 (흑석동),295-2,285,80,2,2,Y,Y,N,Y,20220520,20220930,126.968684,37.503998,197230.9987,544948.2593
11590084,2022,1159060000,1,송림경로당,서울특별시 동작구 서달로2길 29 (흑석동 청호아파트),327청호,83,40,3,2,N,N,N,Y,20220520,20220930,126.963214,37.501185,196747.2506,544636.2498
11590085,2022,1159060500,1,명수대현대아파트경로당,서울특별시 동작구 현충로 119,10-0,135,60,1,2,N,N,N,Y,20220520,20220930,126.966717,37.507916,197057.2466,545383.2
11590087,2022,1159060500,1,아크로리버하임아파트 타워동 경로당,서울특별시 동작구 현충로 52,158-1,100,50,0,2,N,N,N,Y,20220520,20220930,126.96113,37.509408,196563.3254,545549.0378
11590089,2022,1159061000,1,이수교KCC아파트경로당,서울특별시 동작구 동작대로45길 22 (동작동 이수교KCC스위첸),332,95,80,1,1,N,N,N,Y,20220520,20220930,126.981078,37.497664,198326.7528,544245.0081
11590090,2022,1159061000,1,금강KCC아파트경로당,서울특별시 동작구 동작대로39가길 55 (동작동 동작동금강KCC아파트),331,39,30,1,1,N,N,N,Y,20220520,20220930,126.978438,37.493999,198093.2533,543838.2578
11215013,2022,1121574000,1,중곡1동경로당,서울특별시 광진구 긴고랑로5길 10,232-44,92,30,4,3,,,,Y,20220520,20220930,127.07914,37.564556,206991.9965,551672.0012
11215014,2022,1121574000,1,중곡1동제2경로당,서울특별시 광진구 긴고랑로8길 51 (중곡동),256-47,252,35,6,2,,,,Y,20220520,20220930,127.077969,37.561173,206888.798,551296.4082
11215017,2022,1121575000,1,장수경로당,서울특별시 광진구 긴고랑로31길 44,150-110,237,65,5,1,N,N,N,Y,20220520,20220930,127.086883,37.56171,207676.3417,551356.7218
11350179,2022,1135062400,1,청암3단지아파트경로당,서울특별시 노원구 중계동 덕릉로83길 9-7 (중계동),606,141,32,0,3,N,N,N,Y,20220520,20220930,127.073765,37.659228,206508.8011,562179.2037
11350180,2022,1135062400,1,한화꿈에그린더퍼트스경로당,서울특별시 노원구 중계동 덕릉로82길 50 (중계동),369-2,120,30,13,1,N,N,N,Y,20220520,20220930,127.078704,37.661511,206944.375,562432.9594
11350183,2022,1135063000,1,은빛1단지경로당,서울특별시 노원구 상계동 동일로238길 33 (상계동 우림루미아트),1307 우림루미아트,109,24,1,1,N,N,N,Y,20220520,20220930,127.057929,37.677362,205110.2309,564190.886
11350184,2022,1135063000,1,상계재개발주공경로당,서울특별시 노원구 상계동 동일로230가길 71 (상계동 우림루미아트),1306 우림루미아트,105,22,0,1,N,N,N,Y,20220520,20220930,127.056592,37.67771,204992.2541,564229.4608
11350185,2022,1135063000,1,현대3차아파트경로당,서울특별시 노원구 상계동 동일로230길 63 (상계동 한신아파트),995 한신아파트,132,24,2,2,N,N,N,Y,20220520,20220930,127.059679,37.676488,205264.6616,564093.9217
11350186,2022,1135063000,1,현대2차아파트경로당,서울특별시 노원구 상계동 동일로242길 80 (상계동 한신아파트),1277 한신아파트,74,36,2,1,N,N,N,Y,20220520,20220930,127.060472,37.676919,205334.6485,564141.8701
11350187,2022,1135063000,1,현대1차아파트경로당,서울특별시 노원구 상계동 동일로242길 95 (상계동 수락현대아파트),1272 수락현대아파트,53,20,0,1,N,N,N,Y,20220520,20220930,127.060512,37.678136,205338.0547,564276.9476
11350188,2022,1135063000,1,수락현대아파트경로당,서울특별시 노원구 상계동 동일로237길 41 (상계동 상계(1차)현대아파트),1055 상계(1차)현대아파트,71,25,3,1,N,N,N,Y,20220520,20220930,127.053999,37.676242,204763.6758,564066.3587
11350202,2022,1135063000,1,대망드림힐아파트경로당,서울특별시 노원구 상계동 동일로231다길 23 (상계동 현대4차아파트),1271 현대4차아파트,65,21,3,1,N,N,N,Y,20220520,20220930,127.050934,37.676101,204493.2809,564050.6132
11350203,2022,1135063000,1,상계대림아파트경로당,서울특별시 노원구 상계동 누원로 28 (상계동 수락리버시티),1312 수락리버시티,52,22,3,2,N,N,N,Y,20220520,20220930,127.054309,37.690237,204790.1055,565619.6755
11350204,2022,1135063000,1,수락파크빌아파트경로당,서울특별시 노원구 상계동 누원로 18 (상계동 수락리버시티4단지),1313 수락리버시티4단지,130,25,2,2,N,N,N,Y,20220520,20220930,127.053586,37.688969,204726.4345,565478.9249
11350176,2022,1135062400,1,삼창아파트경로당,서울특별시 노원구 중계동 덕릉로94길 10 (중계동 경남아너스빌),597 경남아너스빌,94,20,2,1,N,N,N,Y,20220520,20220930,127.076925,37.664845,206787.1198,562802.7704
1168000098,2022,1168051000,1,미성2차아파트경로당,서울특별시 강남구 압구정로 113 (압구정동 미성아파트),397-0,70,21,2,2,N,N,N,Y,20220520,20220930,127.019202,37.524106,201697.4348,547179.7045
11650064,2022,1165065200,1,양재리본타워2단지아파트 경로당,서울특별시 서초구 매헌로16길 40,212-0,114,30,2,1,N,N,N,Y,20220520,20220930,127.043073,37.47625,203809.9552,541869.0623
11650066,2022,1165065200,1,잔디마을 경로당,서울특별시 서초구 매헌로6길 58,205-4,82,30,4,2,N,N,N,Y,20220520,20220930,127.045035,37.471337,203983.7617,541323.8666
11650067,2022,1165065200,1,동산마을경로당,서울특별시 서초구 동산로12길 8,376-3,200,30,2,4,N,N,N,Y,20220520,20220930,127.057421,37.442963,205081.3372,538175.361
11650021,2022,1165054000,1,잠원동 경로당,서울특별시 서초구 강남대로107길 24,7월 9일,214,20,2,1,N,N,N,Y,20220520,20220930,127.013965,37.520786,201234.5101,546811.1667
11650031,2022,1165056000,1,반포복지관 경로당,서울특별시 서초구 사평대로55길 90,724-12,117,30,2,2,N,N,N,Y,20220520,20220930,127.018868,37.507309,201668.2487,545315.4998
11215010,2022,1121573000,1,양마제2경로당,서울특별시 광진구 군자로13길 35,342-10,35,8,2,1,N,N,N,Y,20220520,20220930,127.070581,37.551789,206236.7995,550254.402
1171000208,2022,1171051000,12,풍납공원,,74,23746,40,0,0,,,,Y,,,127.121774,37.538079,210762.4163,548737.3963
1171000209,2022,1171053100,12,거여공원,서울특별시 송파구 오금로51길 20,11-0,16185,30,0,0,,,,Y,,,127.141715,37.496729,212531.7707,544150.4899
1171000210,2022,1171054000,12,마천공원,서울특별시 송파구 성내천로23길 12,11-0,10962,30,0,0,,,,Y,,,127.145892,37.501623,212900.2451,544694.2806
1171000212,2022,1171057000,12,백토공원,서울특별시 송파구 양재대로72길 47-8,6-0,10024,20,0,0,,,,Y,,,127.132694,37.50828,211732.2064,545431.3619
1171000213,2022,1171057000,12,목련공원,서울특별시 송파구 동남로24길 25,156-0,8127,20,0,0,,,,Y,,,127.139332,37.49896,212320.6768,544397.843
1171000214,2022,1171057000,12,누에머리공원,서울특별시 송파구 동남로30길 29,110-0,18607,20,0,0,,,,Y,,,127.142635,37.502954,212612.0609,544841.5187
1171000215,2022,1171058000,12,송파공원,서울특별시 송파구 송파대로42길 29,113-0,6621,20,0,0,,,,Y,,,127.109832,37.506252,209711.144,545203.675
1171000216,2022,1171059000,12,한양공원,,152,4842,20,0,0,,,,Y,,,127.115802,37.503842,210239.2851,544936.8176
1171000217,2022,1171063100,12,건너말공원,서울특별시 송파구 중대로10길 29,110-0,11327,30,0,0,,,,Y,,,127.123973,37.491717,210963.5894,543592.0754
1171000218,2022,1171064200,12,문정공원,,4월 18일,49972,60,0,0,,,,Y,,,127.128623,37.486429,211375.6153,543005.7283
1171000219,2022,1171065000,12,잠실공원,서울특별시 송파구 백제고분로15길 7,230-0,6513,20,0,0,,,,Y,,,127.083879,37.50603,207416.3978,545176.7184
11650032,2022,1165056000,1,반포1동경로당,서울특별시 서초구 주흥9길 14-13,715-30,230,60,0,4,N,N,N,Y,20220520,20220930,126.997671,37.502692,199794.038,544802.9297
11650033,2022,1165057000,1,래미안퍼스티지시니어클럽 경로당,서울특별시 서초구 반포대로 275,1월 18일,230,60,0,4,N,N,N,Y,20220520,20220930,126.99444,37.504544,199508.3843,545008.4676
11650016,2022,1165053100,1,장안마을 경로당,서울특별시 서초구 서초대로55길 13,1697-18,172,43,1,1,N,N,N,Y,20220520,20220930,127.010877,37.518073,200961.5894,546510.0996
11650017,2022,1165054000,1,신반포16차아파트 경로당,서울특별시 서초구 잠원로 157,Oct.55,160,40,0,1,N,N,N,Y,20220520,20220930,127.012862,37.514702,201137.0608,546135.9611
11305015,2022,1130553400,2,구세군강북종합사회복지관,서울특별시 강북구 인수봉로20가길 24,791-1509,60,27,1,1,N,N,N,Y,20220520,20220930,127.013372,37.62572,201180.4574,558457.6067
